,text,label
4,"['hadewwwww', 'permpuan', 'lg', 'sakit', 'jiwa', 'knp', 'jd', 'peran', 'utama', 'film', 'hantu', 'jeruk', 'purut', 'ky', 'khabis', 'stok', 'artis', 'ja']",0
5,"['pantesan', 'tinggalin', 'laki', 'ya', 'laki', 'mikir', 'kali', 'perempuan', 'kayagni', 'ngurus', 'aja', 'gak', 'becus', 'gimana', 'ngurus', 'anak', 'mending', 'anak', 'bapake', 'nya', 'aja', 'bener', 'didik']",0
6,"['balajaer', 'nyampah', 'ig', 'artis', 'suka', 'ig', 'bikin', 'caption', 'balajaer', 'heboh', 'asik', 'ceramahin', 'ig', 'tar', 'bikinin', 'lagu', 'sm', 'teh', 'melly', 'loh', 'balajaer', 'judul', 'balajaer', 'sabda', 'seonggak', 'koin', 'laknat', 'nya', 'balajaer', 'ngamuk', 'arti', 'iya', 'banget', 'koin', 'laknat', 'nya', 'jd', 'goda', 'rt', 'nya', 'gigi', 'duh', 'elah', 'balajaer', 'smua', 'tau', 'kale', 'laku', 'biduan', 'lo', 'kek', 'minus', 'bela', 'mati', 'pd', 'sakit', 'jiwa']",0
7,"['krn', 'rakyat', 'indonesia', 'bodoh', 'tdk', 'beda', 'buruk', 'sdh', 'tau', 'prilaku', 'buruk', 'tdk', 'tau', 'sopan', 'santun', 'pilih', 'jd', 'panutan', 'idola', 'murah', 'dr', 'pd', 'kelas', 'ber', 'etika']",0
8,"['ayu', 'janda', 'bego', 'pny', 'suami', 'kpn', 'nikah']",0
9,"['anyiennnnggg', 'suara', 'ancur', 'banget', 'merdu', 'tukang', 'goreng']",0
10,"['syarat', 'sah', 'nikah', 'agama', 'islam', 'cpp', 'cpw', 'saksi', 'wali', 'nikah', 'mas', 'kawin', 'mahar', 'perkara', 'makeup', 'gak', 'manglingi', 'syarat', 'sah', 'nikah', 'gak', 'makeup', 'syarat', 'penuh', 'nikah', 'sah', 'yak', 'emak', 'emak', 'julids']",0
11,"['cewek', 'gatau', 'nih', 'ngerebut', 'pacar', 'org', 'udh', 'abang', 'ngedukung', 'sifat', 'jelek', 'lg', 'ckck']",0
12,"['eh', 'situ', 'kids', 'jaman', 'ya', 'micin', 'mna', 'ngina', 'bego', 'pelihara']",0
13,"['jijik', 'liat', 'suer', 'deh', 'minceeee']",0
14,"['emang', 'tabu', 'cium', 'gitu', 'iya', 'emang', 'bikin', 'eneg', 'citra', 'nya', 'sok', 'alim', 'sok', 'sok', 'bijak', 'sok', 'sok', 'lai', 'citra', 'sok', 'alim', 'sok', 'suci', 'serius']",0
15,"['jd', 'cium', 'dpn', 'org', 'bnyk', 'sih', 'malu', 'kecuali', 'mgkn', 'lg', 'mabok', 'jd', 'gak', 'malu', 'teman', 'helooow', 'buah', 'teman', 'tdk', 'libat', 'cium', 'bibir', 'coba', 'aja', 'bayangin', 'sanggup', 'gak', 'cium', 'bibir', 'teman', 'lbh', 'dr', 'teman', 'dasar', 'laku', 'kids', 'jaman', 'emg', 'bego', 'krn', 'micin', 'lho', 'yah']",0
16,"['anjing', 'nya', 'ngamuk', 'hidup', 'dmana', 'pny', 'musuh', 'udh', 'kliatan', 'mna', 'org', 'ga', 'pny', 'byk', 'musuh']",0
17,"['ahhh', 'jaga', 'lahh', 'ngk', 'jaga', 'dasar', 'munafik', 'dasar', 'betina', 'zaman', 'ellu', 'kali', 'yangg', 'micin', 'loe', 'otak', 'loe', 'selangkang', 'paham', 'moga', 'tuhan', 'ampunin', 'munafik', 'loe', 'cun']",0
18,"['yaa', 'ampun', 'upil', 'naruto', 'cermin', 'klo', 'pecun', 'alam', 'banget', 'lu', 'yaa', 'kesi', 'gua', 'prihatin', 'mati', 'aj', 'deh', 'lu', 'ngotorin', 'dunia', 'manusia', 'kau']",0
19,"['cuman', 'jual', 'goyang', 'yak', 'suara', 'taik']",0
20,"['kasi', 'ih', 'nyari', 'uang', 'sampe', 'segitunya']",0
21,"['anjir', 'tonton', 'mutu']",0
22,"['dlu', 'inul', 'goyang', 'ngebor', 'baju', 'ketat', 'dcekal', 'hrs', 'ny', 'ni', 'jg', 'dg', 'sgja', 'goyang', 'dada', 'mulu', 'suara', 'ga', 'sbrpa', 'mrsk', 'moral', 'ank', 'muda', 'nnton', 'bawa', 'nafsu', 'aja']",0
23,"['pnyanyi', 'dangdut', 'ga', 'kelas', 'bgini', 'nih', 'nonjolin', 'suara', 'nonjolin', 'dada']",0
24,"['najis', 'najis', 'udh', 'homo', 'aja', 'org', 'kaya', 'gin', 'musnah', 'muka', 'bumi']",0
25,"['haduuh', 'orang', 'gak', 'akhlak', 'bangeg', 'asa', 'kerja', 'antem', 'mulu', 'musuh']",0
26,"['lonte', 'bkn', 'sensasi', 'ngjak', 'ribut', 'org', 'mulu', 'sampah']",0
27,"['kayak', 'banci', 'dh', 'nenek', 'pny', 'cucu', 'mw', 'operasi', 'mua', 'top', 'ttp', 'aj', 'klo', 'asli', 'ny', 'g', 'cantik', 'dlm']",0
28,"['bagus', 'kalo', 'mingkem', 'aja', 'hahahahahaha', 'jahat', 'akuuu']",0
29,"['oplas', 'permak', 'tetep', 'jelek', 'pokok', 'muka', 'tegang', 'kek', 'banci', 'udah', 'sekian']",0
30,"['mending', 'liat', 'dek', 'molen', 'biarpun', 'cowok', 'tp', 'cuantik', 'gak', 'kaya', 'cewe', 'tp', 'kayak', 'bencong', 'wkwkwk']",0
31,"['bencong', 'rombeng', 'jijik', 'gay', 'jg']",0
32,"['orang', 'gila', 'ken', 'hitz', 'cri', 'tenar', 'rela', 'penjara', 'cari', 'sensasi', 'settingan', 'beken', 'smpe', 'hina', 'org', 'astagfirullah', 'kaya', 'sih', 'org', 'kaya', 'mulut', 'nya', 'ky', 'sampah', 'ga', 'sekolah', 'ya']",0
33,"['cowok', 'anjing', 'cuihhh', 'orang', 'kaya', 'koar', 'gua', 'orang', 'ping', 'kaya', 'dunia', 'orang', 'tau', 'klo', 'orang', 'kaya', 'orang', 'kaya', 'malahn', 'perilaku', 'orang', 'sederhana', 'pamer', 'kaya', 'dunia', 'akhirat', 'mampus', 'lu', 'harta', 'kagak', 'bawa', 'mati', 'pants', 'buang', 'laut', 'lu', 'orang', 'anehhh']",0
34,"['cari', 'sensasi', 'tenar', 'trus', 'banya', 'folowers', 'nya', 'gak', 'gt', 'gt', 'jg', 'kalee', 'darar', 'orang', 'tres', 'ngomong', 'aja', 'belepotan', 'gk', 'gt', 'kamfungan']",0
35,"['ngomong', 'aja', 'belepotan', 'gaya', 'lu', 'bencong']",0
36,"['orang', 'makan', 'taik', 'ya', 'gin', 'otak', 'udah', 'penuh', 'taik', 'jdi', 'gak', 'berfikir', 'positif', 'bicara', 'aja', 'gak', 'moral', 'dasar', 'kaum', 'laknat', 'banci', 'anjing', 'kbanyakan', 'burit', 'sih', 'lo', 'jdi', 'stres', 'manusia', 'ogah', 'jumpa', 'lo', 'anjing', 'anjing', 'ketemu', 'lo', 'taik']",0
37,"['sikat', 'abiss', 'lahh', 'orng', 'sial', 'kaya', 'gin', 'pimpin', 'negara', 'gak', 'hormatin', 'jgn', 'mentang', 'president', 'sembarangin', 'marah', 'gak', 'hina', 'pimpin', 'harap', 'tindak', 'hukum', 'orng']",0
38,"['jijik', 'banget', 'lihat', 'tingkah', 'si', 'upil', 'mudah', 'cepat', 'tidur']",0
39,"['edan', 'nih', 'orang', 'udh', 'makan', 'uang', 'rakyat', 'tidur']",0
40,"['manusia', 'laknat', 'mati', 'apain', 'ya']",0
41,"['sakit', 'otak', 'hati', 'mah', 'udah', 'gak', 'nurani', 'urat', 'malu', 'pajak', 'loh', 'ngegaji', 'orang', 'gila', 'hormat']",0
42,"['anak', 'babi', 'bangsat', 'ken', 'sumpel', 'timah', 'panas', 'congor', 'lu', 'biar', 'modar']",0
43,"['ken', 'sumpel', 'timah', 'panas', 'congor', 'si', 'anak', 'babi', 'pesek', 'buruk', 'rupa']",0
44,"['hey', 'anak', 'bangsat', 'babi', 'pesek', 'buruk', 'rupa', 'keriting', 'ken', 'penggal', 'leher', 'lu', 'sampe', 'putus', 'lumayan', 'makan', 'buaya']",0
45,"['ratu', 'pelakor', 'jagat', 'raya', 'lonte', 'ya', 'gak', 'malu', 'ngerasa', 'lonte', 'tolong', 'malu', 'dikit']",0
46,"['mahhhh', 'temu', 'buah', 'ranum', 'buah', 'busuk', 'dah', 'tau', 'busuk', 'manah', 'mentok', 'mah', 'gitu', 'aja', 'kalo', 'pelakor']",0
47,"['ah', 'manda', 'mah', 'gatel', 'ga', 'liyat', 'cowo', 'dikit', 'lgsg', 'sosor', 'begok', 'aje', 'ama', 'manda', 'kegatelan', 'cewe']",0
48,"['si', 'amanda', 'muka', 'tante', 'umur', 'tp', 'muka', 'boros', 'banget', 'dasar', 'cabe', 'jujur', 'gua', 'mah', 'kgk', 'suka', 'ama', 'ni', 'haltis']",0
49,"['astagah', 'demen', 'ama', 'cewek', 'dekil', 'mel', 'nagita', 'turun', 'att', 'nagita', 'kaya', 'emas', 'att', 'kaya', 'barlen']",0
50,"['alah', 'laki', 'laki', 'jaman', 'skrg', 'sm', 'aja', 'bejat', 'ustad', 'kek', 'kek', 'gila', 'bgt', 'sm', 'perempuan', 'istri', 'stju', 'bgt', 'sm', 'blg', 'ustazah', 'msuk', 'surga', 'bkan', 'krna', 'poligami', 'msh', 'bnyk', 'bs', 'jd', 'akhlak', 'bs', 'masuk', 'surga', 'yaa', 'smoga', 'aja', 'sih', 'perempuan', 'perempuan', 'pelakor', 'sna', 'azab', 'gak', 'ampun', 'hidup', 'gk', 'selamat', 'dunia', 'akhirat']",0
51,"['gilaaaaa', 'pelakor', 'bnget', 'laki', 'gatal', 'alas', 'poligam', 'woiii', 'mikir', 'pake', 'otak', 'haduh', 'pikir', 'org', 'pintar', 'tau', 'agama', 'buruk', 'allah', 'uji', 'setia', 'nafsu', 'eh', 'kaya', 'gtu', 'sakit', 'istri', 'sja', 'tutup', 'pintu', 'rejekimu', 'anak', 'istri', 'kau', 'korban', 'sbg', 'seorg', 'imam', 'keluarga', 'gagal', 'mmpertahankan', 'rmh', 'tangga', 'coreng', 'nama', 'nya', 'sndiri', 'smua', 'org', 'suka', 'skrg', 'benci']",0
52,"['kalo', 'pelakor', 'lbh', 'ancur', 'muka', 'istri', 'sah', 'barang', 'bagus', 'cepat', 'laku', 'pelakor', 'jelek', 'nggak', 'laku', 'ngembat', 'laki', 'orang', 'ya', 'udah', 'gatel', 'cocok', 'wes']",0
53,"['ilfil', 'deh', 'sm', 'ni', 'ertong', 'caption', 'ig', 'story', 'nya', 'ngomongin', 'org', 'mlu', 'org', 'jd', 'ambigu', 'nilai', 'si', 'si', 'b', 'si', 'c', 'udah', 'gt', 'kaya', 'zholimi', 'salahinnya', 'lawan', 'jgn', 'ngmg', 'status', 'ah', 'nya', 'dewasa']",0
54,"['pikir', 'manusia', 'bodoh', 'eehhh', 'tante', 'oma', 'empo', 'otak', 'lu', 'picik', 'bngt', 'ya', 'jga', 'manusi', 'larang', 'emang', 'dunia', 'orang', 'larang', 'ngungkapin', 'unek', 'stupid', 'human']",0
55,"['heran', 'deh', 'ngatain', 'si', 'via', 'baperan', 'ya', 'wajar', 'dese', 'baper', 'udin', 'muak', 'orang', 'munafik', 'sok', 'dese', 'kabar', 'baperan', 'laki', 'orang', 'ga', 'nyadar', 'puja', 'att', 'gotong', 'royong', 'nasehatin', 'att', 'gila', 'muja', 'att', 'mojokin', 'viaa', 'dese', 'manusia', 'les', 'ahh']",0
56,"['komen', 'via', 'nyinyir', 'mulu', 'duh', 'kyak', 'gak', 'nyinyirin', 'orang', 'aja', 'parah', 'kalo', 'org', 'sok', 'bener', 'mah', 'gitu', 'pdhal', 'media', 'sosial', 'hak', 'instagram', 'instagram', 'nyinyir', 'gak', 'pake', 'ig']",0
57,"['pikir', 'manusia', 'bodoh', 'eehhh', 'tante', 'oma', 'empo', 'otak', 'lu', 'picik', 'bngt', 'ya', 'jga', 'manusi', 'larang', 'emang', 'dunia', 'orang', 'larang', 'ngungkapin', 'unek', 'stupid', 'human']",0
58,"['nya', 'ngatain', 'org', 'nyindir', 'netijen', 'goblog', 'masyako']",0
59,"['didik', 'ortunya', 'nagita', 'bagus', 'heran', 'dg', 'balajaer', 'nagita', 'yah', 'rugi', 'sm', 'junjunganny', 'knp', 'benci', 'bodoh', 'bgt', 'asli']",0
60,"['pdhl', 'km', 'kampung', 'loh', 'pake', 'kerudung', 'mulut', 'cuihh']",0
61,"['belajaer', 'ya', 'hahahaha', 'bela', 'artis', 'ampe', 'manusah', 'begoh']",0
62,"['iya', 'arti', 'norak', 'kampyuung', 'coba', 'liat', 'artis', 'adem', 'ayem', 'liat', 'isyana', 'liat', 'agnezmo', 'liat', 'mba', 'liaaat', 'liat', 'aja', 'coba', 'telaah', 'deh', 'kasih', 'tau', 'contoh', 'artis', 'better', 'eh', 'ya', 'cocok', 'la']",0
63,"['gak', 'sok', 'high', 'class', 'mba', 'liat', 'komenmu', 'artis', 'beda', 'mbak', 'suka', 'curhat', 'ig', 'curhat', 'temen', 'curhat', 'tuhan', 'ngak', 'trus', 'mulut', 'situ', 'maju', 'otak', 'mikirnya', 'curh']",0
64,"['goblok', 'gak', 'netizen', 'kontra', 'sm', 'postingan', 'si', 'via', 'bakajaer', 'kali', 'mba', 'mas', 'ih', 'goblok', 'piara', 'lol']",0
65,"['sih', 'emg', 'artis', 'ko', 'artis', 'indo', 'ny', 'ngurus', 'prestasi', 'sosmed', 'ny', 'mulu', 'isi', 'nya', 'jd', 'jatoh', 'nya', 'kampung']",0
66,"['aj', 'kn', 'mba', 'kaya', 'agnes', 'mo', 'bnyk', 'harga', 'ny', 'tp', 'g', 'kampung', 'beda']",0
67,"['munafik', 'bgt', 'ngomong', 'curhat', 'sosmed', 'kampung', 'gua', 'elu', 'kitu', 'keleusss', 'wkkwkww', 'mending', 'mba', 'via', 'artis', 'cantik', 'bs', 'nyanyi', 'la', 'elu', 'lbh', 'kampung', 'wkwkwkwkw']",0
68,"['wawan', 'zzzzz', 'emng', 'artis', 'ga', 'tmn', 'dikit', 'dikit', 'att', 'hahaha', 'curhat', 'sosmed', 'kampung']",0
69,"['lemes', 'ya', 'mulut', 'berani', 'ststus', 'udah', 'gitu', 'tulis', 'sengaja', 'biar', 'ga', 'baca', 'takut', 'kali', 'labrak', 'mmmm', 'artis', 'kampung', 'sih', 'ya', 'wajar', 'ya']",0
70,"['main', 'main', 'jawa', 'timur', 'biar', 'ga', 'begok']",0
71,"['nya', 'ngatain', 'org', 'nyindir', 'netijen', 'goblog', 'masyako']",0
72,"['udah', 'nunjukin', 'karya', 'situ', 'pny', 'karya', 'karya', 'nyinyir', 'hidup', 'via', 'tolol']",0
73,"['bilang', 'gw', 'fansnya', 'via', 'duh', 'nantangin', 'gw', 'nih', 'org', 'anak', 'tolol', 'ank', 'alay', 'jablay']",0
74,"['yutub', 'ya', 'mba', 'aplikasi', 'ya', 'sy', 'tau', 'youtube', 'mba', 'gak', 'tau', 'ya', 'seseorg', 'bs', 'dpt', 'hasil', 'salah', 'dr', 'youtube', 'loh', 'mreka', 'jg', 'bayar', 'klo', 'bnyk', 'ntn', 'video', 'mreka', 'sekolah', 'bener', 'deh', 'mba', 'biar', 'pinter', 'generasi', 'muda']",0
75,"['gue', 'suka', 'gangerti', 'deh', 'yaa', 'kalo', 'via', 'vallen', 'bikin', 'status', 'sangkut', 'pautin', 'ama', 'att', 'mulu', 'att', 'nya', 'aja', 'aja', 'fansnya', 'sih', 'bikin', 'jelek', 'orang', 'kalo', 'sangkut', 'pautin', 'mulu', 'jg', 'gerah', 'kali']",0
76,"['jujur', 'aja', 'ya', 'ni', 'org', 'bagus', 'kaga', 'oplas', 'tu', 'foto', 'sblm', 'dn', 'oplas', 'dioplas', 'muka', 'aneh', 'kyknya', 'gagal', 'oplasnya']",0
77,"['noraaak', 'abiiis', 'kebel', 'emas', 'az', 'pamer', 'aplg', 'main', 'berlian', 'ciiinnnnn']",0
78,"['pasca', 'oplas', 'ga', 'ngefek', 'ya', 'tetep', 'jelek', 'n', 'rem', 'muka', 'ahahahhaha']",0
79,"['salfok', 'muka', 'sumpah', 'jelek', 'oplas', 'model', 'failed']",0
80,"['norak', 'bener', 'gaet', 'jahat']",0
81,"['najis', 'philipine', 'bgt', 'kali', 'aj', 'bangga', 'jd', 'usak', 'moral', 'ko', 'bangga', 'najis', 'banget', 'liat', 'ckp', 'aj', 'komen', 'ny', 'pngn', 'ngetop', 'lwt', 'nitezerrre', 'wkwkwk', 'ngarep', 'laku']",0
82,"['gua', 'bingung', 'jujur', 'media', 'rebut', 'ngeliput', 'orang', 'kayak', 'cuman', 'net', 'doang', 'media', 'informasi', 'waras']",0
83,"['jedun', 'ga', 'becus', 'perempuan', 'hormat', 'ga', 'becus', 'perempuan', 'cerdas', 'ga', 'becus', 'perempuan', 'cari', 'suami', 'sah', 'suami', 'orang', 'ga', 'becus', 'perempuan', 'hindar', 'narkoba', 'ga', 'becus', 'perempuan', 'jaga', 'nama', 'keluarga', 'moga', 'perempuan', 'kayak', 'dunia', 'ya', 'jedun']",0
84,"['cewe', 'bgni', 'hrsnya', 'gosong', 'jd', 'abu', 'aja', 'bakar', 'pabrik', 'lg', 'viral', 'kmrn', 'tu', 'bnr', 'slain', 'ga', 'brguna', 'gda', 'otak', 'cm', 'modal', 'ngangkang', 'trs', 'gebet', 'laki', 'org', 'trs', 'bangga', 'btw', 'klo', 'emg', 'instastory', 'nya', 'nyindir', 'bin', 'tua', 'mah', 'ehhh', 'least', 'biar', 'ga', 'becus', 'jd', 'prewi', 'tp', 'becus', 'cuii', 'jd', 'emak', 'bukti', 'anak', 'nya', 'bejibun', 'trs', 'smua', 'pro', 'emaknya', 'drpd']",0
85,"['hahaha', 'kasi', 'ya', 'gak', 'becus', 'rem', 'ngerebut', 'laki', 'orang', 'biar', 'perempuan', 'dasar', 'perempuan', 'sadar', 'ente', 'cuy']",0
86,"['dasar', 'artis', 'abal', 'abal', 'enggk', 'laku', 'layar', 'kaca', 'udh', 'enggk', 'duit', 'kere', 'miskin', 'maen', 'k', 'dukun', 'elmu', 'pelet', 'rebut', 'suami', 'org', 'kaya']",0
87,"['ih', 'becus', 'makrum', 'becus', 'ngrebut', 'suami', 'orang', 'hehe']",0
88,"['eeee', 'si', 'lacur', 'situ', 'becus', 'jd', 'brempuan', 'emang', 'becus', 'sampah', 'sih', 'iya', 'edeuuuuuh', 'lonte', 'lonte']",0
89,"['biarin', 'puas', 'puasin', 'mumpung', 'deseu', 'brasa', 'muda', 'ntar', 'klo', 'dah', 'tua', 'nyaho', 'karma']",0
90,"['anak', 'perempuan', 'lho', 'contohin', 'jelek', 'anak', 'becus', 'perempuan', 'amit', 'amit']",0
91,"['kaya', 'becus', 'aja', 'jd', 'permpuan', 'yng', 'g', 'becus', 'jd', 'perempuan', 'ko', 'suka', 'sm', 'laki', 'orng', 'heheh']",0
92,"['gk', 'becus', 'loh', 'jedun', 'hidup', 'nya', 'ngerusak', 'kbhgiaan', 'org', 'hidup', 'serba', 'mewah', 'tp', 'g', 'krja', 'mlh', 'morotin', 'laki', 'org', 'karma', 'psti', 'akn', 'mnghampirimu']",0
93,"['gue', 'gak', 'suka', 'sm', 'ni', 'orang', 'idupnya', 'ribut']",0
94,"['dasar', 'artis', 'abal', 'abal', 'enggk', 'laku', 'layar', 'kaca', 'udh', 'enggk', 'duit', 'kere', 'miskin', 'maen', 'k', 'dukun', 'elmu', 'pelet', 'rebut', 'suami', 'org', 'kaya']",0
95,"['nama', 'ny', 'plagiat', 'ya', 'plagiat', 'laku', 'tp', 'tetep', 'ajah', 'cipta', 'dri', 'hasil', 'plagiat', 'wkwkwkwk', 'gua', 'mah', 'ogah', 'dwngerin', 'ajah', 'udh', 'pngen', 'muntah']",0
96,"['dasar', 'plagiat', 'ga', 'kreatip', 'memalukab', 'bgt']",0
97,"['bego', 'bilang', 'yaaa', 'lirik', 'aja', 'cinta', 'gitu', 'lagu', 'bener', 'tolol', 'si', 'ayu', 'gapunya', 'kuping', 'orang', 'dipermasalahin', 'nada']",0
98,"['pacar', 'anggel', 'pietrs', 'kali', 'cowok', 'bocah', 'yaelah', 'jes', 'terxta', 'laku', 'mu', 'aja', 'sprti', 'ayuting', 'hidup', 'penuh', 'drama', 'murah']",0
99,"['japok', 'gateeel', 'emang', 'uda', 'main', 'si', 'mamad', 'sampe', 'si', 'jessica', 'dimusuhin', 'deddy', 'corbuzier', 'aja', 'jijik', 'si', 'japok', 'semenjak', 'nagita', 'undang', 'hitam', 'putih', 'arti', 'nagita', 'cerita', 'panggung', 'aja', 'sih', 'gue']",0
100,"['malu', 'buk', 'ngomong', 'pelakor', 'emang', 'ibuk', 'udah', 'pelakor', 'ya', 'tau', 'ayu', 'pelakor', 'wkwkwkwkwk', 'awas', 'rumah', 'tangga', 'dimasukin', 'pelakor', 'anak', 'pelakor']",0
101,"['kerdus', 'mulut', 'busuk', 'sampah', 'makan']",0
102,"['tai', 'loe', 'gedein', 'bagus', 'pupuk', 'jngan', 'bacot', 'loe', 'goblok', 'nih', 'cewek', 'knpa', 'bawa', 'suku']",0
103,"['elo', 'artis', 'papan', 'blenyek', 'aja', 'belagu', 'artis', 'kga', 'populer', 'sekalu', 'hahaha']",0
104,"['anang', 'muka', 'nya', 'kaya', 'babiii', 'gitu', 'aja', 'demenin', 'jijikk']",0
105,"['ga', 'suka', 'ayu', 'ting', 'ting', 'ga', 'parah', 'ngejudge', 'nya', 'hati', 'otak', 'manusia', 'asa', 'enak', 'nya', 'menjudge', 'orang', 'kaya', 'udah', 'sempurna', 'aja', 'lo']",0
106,"['ga', 'pantes', 'panggil', 'ustad', 'org', 'munafik', 'ceramah', 'org', 'laku', 'sndr', 'aja', 'menzolimi', 'istri', 'sah', 'nya', 'dgn', 'poligami', 'diam', 'kaci', 'istri', 'ga', 'tw', 'malu', 'istri', 'hadeh', 'klo', 'msh', 'manggil', 'bwt', 'ceramah', 'nama', 'bodo']",0
107,"['biadab', 'klo', 'anak', 'lo', 'bully', 'gue', 'mampusin', 'ya']",0
108,"['dasar', 'anjing', 'cowok', 'org', 'berani', 'cowok', 'one', 'one', 'lemah', 'dasar', 'yah', 'cowok', 'jaman', 'skrg', 'casing', 'doank', 'cowok', 'nyali', 'nya', 'banci']",0
109,"['iya', 'kasi', 'si', 'micin', 'produk', 'micin', 'iklan', 'kalo', 'masak', 'micin', 'biar', 'sedap', 'netizen', 'sudut', 'mecin', 'olah', 'bodoh', 'orang', 'ganggu', 'jiwa', 'ngemil', 'micin', 'justiceformicin']",0
110,"['wahh', 'jngn', 'vidio', 'baju', 'norak', 'bngtt', 'orang', 'ayuu', 'lihat', 'murahaan']",0
111,"['bego', 'lo', 'ya']",0
112,"['edit', 'banget', 'ya', 'ampun', 'si', 'mommy', 'lambe', 'habis', 'gosib', 'ya', 'si', 'pelakor']",0
113,"['yah', 'admin', 'nya', 'masuk', 'golong', 'konsumsi', 'mecin', 'pil', 'pcc', 'otak', 'lu', 'rusak', 'min']",0
114,"['org', 'govlok', 'prcya', 'ayu', 'slgkuh', 'sma', 'rafi', 'bukti', 'rafi', 'sma', 'gigi', 'skrg', 'baek', 'aja', 'ktamu', 'ayu', 'pelakor', 'suami', 'rebut', 'woyy', 'skrg', 'ayu', 'suami', 'fikir', 'pke', 'otak', 'mkanya', 'jgn', 'kbanyakan', 'micin', 'jdi', 'govlok']",0
115,"['hoy', 'baris', 'sakit', 'hati', 'jijikk', 'banget', 'fans', 'billy', 'mah', 'alhamdulillah', 'bgt', 'billy', 'putus', 'manusiaa', 'buluk', 'ituu', 'tunggu', 'akhiry', 'putus', 'kobil', 'jg', 'jijik', 'ni', 'orang', 'v']",0
116,"['mba', 'gak', 'ngerasa', 'cinlok', 'babang', 'anthony', 'ketemu', 'sih', 'set', 'boy', 'alah', 'ngaku', 'ajaaa', 'arti', 'mba', 'dumang', 'cinlok', 'sok', 'bilang', 'gak', 'cinlok', 'nama', 'bodoh', 'wajar', 'netizen', 'bilang', 'ratu', 'cinlok', 'nyata', 'emang', 'ya', 'marah', 'resiko', 'artis', 'hahahhaa', 'pinter', 'ya', 'mba', 'cari', 'alas', 'hahahahaha']",0
117,"['noh', 'urus', 'tu', 'kuin', 'lu', 'biar', 'ga', 'gatel', 'nempel', 'ama', 'laki', 'orng', 'masyarakat', 'udh', 'tau', 'kali', 'japok', 'gundik', 'janda', 'gatel', 'udh', 'nyata', 'nya', 'begtu', 'anak', 'sholehah', 'agama', 'nya', 'kuat', 'mata', 'kuliah', 'agama', 'cma', 'dpt', 'agama', 'nya', 'kuat', 'tpi', 'hamil']",0
118,"['bilang', 'tu', 'kuin', 'lu', 'gesek', 'grepe', 'ama', 'lakik', 'orng', 'ga', 'malu', 'udh', 'hamil', 'nikah', 'kegatelan', 'janda']",0
119,"['please', 'lo', 'bela', 'pelakor', 'hukum', 'si', 'muljem', 'karna', 'uda', 'tega', 'recut', 'suami', 'sahabat', 'jalan', 'sanksi', 'sosial', 'valakor', 'mesti', 'benci', 'karna', 'biar', 'ga', 'valakor', 'indonesia', 'biar', 'musnah', 'sem']",0
120,"['najis', 'muakk', 'jijik', 'pelakor', 'jijik']",0
121,"['moga', 'pelakor', 'kena', 'karma', 'moga', 'karma', 'tinggal', 'istri', 'bwrjuang', 'dg', 'dr', 'nol', 'tp', 'sukses', 'selingkuh', 'sok', 'jd', 'kuasa', 'istri', 'ya']",0
122,"['sedih', 'ya', 'skrg', 'ngamen', 'kawin', 'org', 'mantan', 'istri', 'mahhhh', 'pesawat', 'jet', 'bhay', 'pelakor', 'n', 'botakbego']",0
123,"['heeehh', 'lo', 'pelakornya', 'yaaaakkk', 'ngapa', 'lo', 'emosi', 'situuu', 'kenal', 'gw', 'kalo', 'berani', 'pake', 'akun', 'asli', 'pantes', 'pake', 'akun', 'bodong', 'ngerebut', 'laki', 'orang', 'diem', 'ceplos', 'yak', 'pake', 'bodong', 'ngakak', 'gueeee', 'lucu', 'lo']",0
124,"['wkwkwkwk', 'udh', 'gak', 'laku', 'jd', 'nyanyi', 'dhajatan', 'si', 'lonte', 'pelakor']",0
125,"['wakakak', 'cerita', 'kyk', 'gituu', 'ajar', 'aja', 'jgn', 'sampe', 'ni', 'swamik', 'swamik', 'milih', 'pelakor', 'drpd', 'istri', 'hancuuurr', 'bookk', 'ga', 'bohong', 'deh', 'kere', 'kismin', 'nyungsep', 'emang', 'ngatur', 'rezeki', 'tu', 'tuha']",0
126,"['cwenya', 'bego', 'cwonya', 'pinter', 'ya', 'emg', 'laki', 'kaya', 'macho', 'gitu', 'plus', 'nya', 'kaya', 'jago', 'gombal', 'maennya', 'gesit', 'ulala', 'ngakakabis']",0
127,"['bodoh', 'ngapain', 'keluarga', 'depok', 'komen', 'org', 'gak', 'arti', 'aja', 'hidup', 'gak', 'bahagia', 'suka', 'hujat', 'orang', 'hidup', 'artis', 'ayu', 'pengaruh', 'emang', 'dasar', 'benci', 'ayu', 'klo']",0
128,"['mah', 'lihat', 'lihat', 'main', 'prasangka', 'kayak', 'elu', 'elu', 'haters', 'kayak', 'dukun', 'dukun', 'titis', 'dajjal', 'sok', 'pinter', 'otak', 'kosong', 'sorry', 'ye', 'gue', 'bala', 'nabi', 'muhammad', 'percaya', 'klo', 'udh', 'ditunjukkin', 'saksi', 'bukti', 'klo']",0
129,"['mata', 'ku', 'sepet', 'baca', 'koment', 'fans', 'ubul', 'empang', 'minggir', 'woy', 'bikin', 'rusuh', 'aja', 'nih', 'jaer', 'amis', 'jijik', 'sumpah', 'enji', 'sm', 'cewek', 'ttp', 'aja', 'bala', 'jaer', 'nyampah', 'bikin', 'ribut']",0
